Timestamp,Approach,Check,Failed_Count,Total_Attempts
1729596570,Вопрос,contains_key_message,3,10
1729596570,Вопрос,participles,1,10
1729605476,Призыв к действию,contains_key_message,2,9
1729605476,Призыв к действию,participles,1,9
1729607337,Призыв к действию,multiple_nouns,1,7
1729608292,Призыв к действию,multiple_nouns,1,16
1729608292,Призыв к действию,participles,2,16
1729608292,Призыв к действию,forbidden_words,1,16
1729609518,Призыв к действию,multiple_nouns,1,21
1729609518,Призыв к действию,participles,2,21
1729609518,Призыв к действию,forbidden_words,1,21
1729609518,Призыв к действию,contains_key_message,1,21
1729609518,Вопрос,participles,1,3
1729622049,Призыв к действию,multiple_nouns,1,27
1729622049,Призыв к действию,participles,2,27
1729622049,Призыв к действию,forbidden_words,1,27
1729622049,Призыв к действию,contains_key_message,1,27
1729622049,Вопрос,participles,1,3
1729624283,Призыв к действию,multiple_nouns,1,36
1729624283,Призыв к действию,participles,3,36
1729624283,Призыв к действию,forbidden_words,3,36
1729624283,Призыв к действию,contains_key_message,1,36
1729624283,Вопрос,participles,1,3
1729673248,Призыв к действию,multiple_nouns,1,49
1729673248,Призыв к действию,participles,3,49
1729673248,Призыв к действию,forbidden_words,4,49
1729673248,Призыв к действию,contains_key_message,3,49
1729673248,Вопрос,participles,1,3
1729673636,Призыв к действию,multiple_nouns,1,58
1729673636,Призыв к действию,participles,4,58
1729673636,Призыв к действию,forbidden_words,4,58
1729673636,Призыв к действию,contains_key_message,5,58
1729673636,Вопрос,participles,1,3
1729677897,Призыв к действию,contains_key_message,1,8
1729677897,Призыв к действию,forbidden_words,1,8
1729680112,Призыв к действию,participles,4,12
1729680112,Призыв к действию,forbidden_words,1,12
1729680976,Призыв к действию,contains_key_message,1,10
1729680976,Призыв к действию,participles,2,10
1729680976,Призыв к действию,forbidden_words,1,10
1729681284,Призыв к действию,multiple_nouns,1,7
1729681947,Призыв к действию,contains_key_message,1,8
1729681947,Призыв к действию,no_contradictions,1,8
1729682616,Призыв к действию,forbidden_words,2,21
1729682616,Призыв к действию,contains_key_message,1,21
1729683471,Призыв к действию,forbidden_words,3,30
1729683471,Призыв к действию,contains_key_message,1,30
1729683471,Призыв к действию,no_contradictions,2,30
1729684041,Призыв к действию,contains_key_message,2,9
1729684041,Призыв к действию,no_contradictions,1,9
1729684411,Призыв к действию,forbidden_words,5,15
1729684411,Призыв к действию,participles,2,15
1729684411,Призыв к действию,contains_key_message,1,15
1729684411,Призыв к действию,no_contradictions,1,15
1729695565,Призыв к действию,multiple_nouns,1,73
1729695565,Призыв к действию,participles,4,73
1729695565,Призыв к действию,forbidden_words,9,73
1729695565,Призыв к действию,contains_key_message,7,73
1729695565,Вопрос,participles,1,3
1729697667,Призыв к действию,multiple_nouns,1,87
1729697667,Призыв к действию,participles,4,87
1729697667,Призыв к действию,forbidden_words,15,87
1729697667,Призыв к действию,contains_key_message,9,87
1729697667,Вопрос,participles,1,3
1729698406,Призыв к действию,multiple_nouns,1,95
1729698406,Призыв к действию,participles,4,95
1729698406,Призыв к действию,forbidden_words,17,95
1729698406,Призыв к действию,contains_key_message,9,95
1729698406,Вопрос,participles,1,3
1729700756,Призыв к действию,multiple_nouns,1,106
1729700756,Призыв к действию,participles,4,106
1729700756,Призыв к действию,forbidden_words,18,106
1729700756,Призыв к действию,contains_key_message,13,106
1729700756,Вопрос,participles,1,3
1729701006,Призыв к действию,multiple_nouns,1,126
1729701006,Призыв к действию,participles,4,126
1729701006,Призыв к действию,forbidden_words,29,126
1729701006,Призыв к действию,contains_key_message,15,126
1729701006,Призыв к действию,cliches_and_bureaucratese,1,126
1729701006,Вопрос,participles,1,3
1729701248,Призыв к действию,multiple_nouns,1,138
1729701248,Призыв к действию,participles,4,138
1729701248,Призыв к действию,forbidden_words,30,138
1729701248,Призыв к действию,contains_key_message,20,138
1729701248,Призыв к действию,cliches_and_bureaucratese,1,138
1729701248,Вопрос,participles,1,3
1729701570,Призыв к действию,multiple_nouns,2,147
1729701570,Призыв к действию,participles,4,147
1729701570,Призыв к действию,forbidden_words,30,147
1729701570,Призыв к действию,contains_key_message,20,147
1729701570,Призыв к действию,cliches_and_bureaucratese,3,147
1729701570,Вопрос,participles,1,3
1729705033,Призыв к действию,multiple_nouns,2,147
1729705033,Призыв к действию,participles,4,147
1729705033,Призыв к действию,forbidden_words,30,147
1729705033,Призыв к действию,contains_key_message,20,147
1729705033,Призыв к действию,cliches_and_bureaucratese,3,147
1729705033,Вопрос,participles,1,3
1729706625,Призыв к действию,multiple_nouns,2,154
1729706625,Призыв к действию,participles,4,154
1729706625,Призыв к действию,forbidden_words,30,154
1729706625,Призыв к действию,contains_key_message,20,154
1729706625,Призыв к действию,cliches_and_bureaucratese,3,154
1729706625,Призыв к действию,compound_sentences,1,154
1729706625,Вопрос,participles,1,3
1729707385,Призыв к действию,multiple_nouns,2,154
1729707385,Призыв к действию,participles,4,154
1729707385,Призыв к действию,forbidden_words,30,154
1729707385,Призыв к действию,contains_key_message,20,154
1729707385,Призыв к действию,cliches_and_bureaucratese,3,154
1729707385,Призыв к действию,compound_sentences,1,154
1729707385,Вопрос,participles,1,3
1729707385,Указание на пользу,participles,1,15
1729707385,Указание на пользу,multiple_nouns,1,15
